GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US26087330000,26087330000,"Census Tract 3300, Lapeer County, Michigan",150,37,3,4,16,17,17,17,13,17,31,28,4,5,4,5,9,9,17,11,36,17
1400000US26087330500,26087330500,"Census Tract 3305, Lapeer County, Michigan",106,32,0,10,16,12,9,6,6,6,9,9,15,14,0,10,5,6,17,12,29,20
1400000US26087331000,26087331000,"Census Tract 3310, Lapeer County, Michigan",88,34,0,10,12,10,5,8,16,13,6,8,0,10,1,2,11,10,3,5,34,28
1400000US26087331500,26087331500,"Census Tract 3315, Lapeer County, Michigan",109,40,17,21,10,10,2,3,8,9,8,12,5,6,4,6,15,16,38,20,2,3
1400000US26087332000,26087332000,"Census Tract 3320, Lapeer County, Michigan",146,67,0,14,24,36,0,14,30,35,0,14,0,14,0,14,0,14,65,49,27,30
1400000US26087332500,26087332500,"Census Tract 3325, Lapeer County, Michigan",296,64,33,21,36,38,36,27,9,15,24,11,39,27,3,7,23,22,84,52,9,13
1400000US26087333000,26087333000,"Census Tract 3330, Lapeer County, Michigan",90,40,0,10,0,10,0,10,0,10,4,7,0,10,5,7,12,18,49,34,20,17
1400000US26087333500,26087333500,"Census Tract 3335, Lapeer County, Michigan",232,116,19,24,15,23,64,77,0,14,17,29,21,32,0,14,19,30,16,27,61,77
1400000US26087334000,26087334000,"Census Tract 3340, Lapeer County, Michigan",203,41,11,12,24,22,21,18,23,18,18,15,18,16,16,17,16,13,49,35,7,11
1400000US26087334500,26087334500,"Census Tract 3345, Lapeer County, Michigan",39,32,0,10,0,10,6,9,30,31,0,10,0,10,0,10,0,10,0,10,3,5
1400000US26087336000,26087336000,"Census Tract 3360, Lapeer County, Michigan",170,97,0,14,39,60,9,17,12,19,17,27,35,56,12,19,0,14,25,28,21,32
1400000US26087336500,26087336500,"Census Tract 3365, Lapeer County, Michigan",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US26087337000,26087337000,"Census Tract 3370, Lapeer County, Michigan",1139,154,31,30,58,41,171,85,83,58,129,55,121,69,112,80,81,52,319,103,34,34
1400000US26087337500,26087337500,"Census Tract 3375, Lapeer County, Michigan",723,127,75,52,78,54,14,15,35,36,27,22,116,56,40,27,43,26,261,102,34,25
1400000US26087338000,26087338000,"Census Tract 3380, Lapeer County, Michigan",293,91,8,13,8,13,28,29,21,23,28,31,36,41,11,16,20,23,77,45,56,51
1400000US26087338500,26087338500,"Census Tract 3385, Lapeer County, Michigan",183,73,43,43,21,24,16,19,0,10,44,40,20,21,0,10,9,15,22,36,8,13
1400000US26087339000,26087339000,"Census Tract 3390, Lapeer County, Michigan",105,47,0,10,18,26,10,10,25,27,4,6,0,10,0,10,20,22,0,10,28,20
1400000US26087339500,26087339500,"Census Tract 3395, Lapeer County, Michigan",739,110,31,35,37,44,68,46,86,46,108,46,28,33,98,59,40,39,188,89,55,44
1400000US26087340000,26087340000,"Census Tract 3400, Lapeer County, Michigan",91,78,0,10,0,10,11,18,17,27,0,10,0,10,41,63,0,10,0,10,22,21
1400000US26087340500,26087340500,"Census Tract 3405, Lapeer County, Michigan",232,58,9,10,5,7,17,15,24,19,20,18,24,15,33,30,43,34,57,41,0,10
1400000US26087341000,26087341000,"Census Tract 3410, Lapeer County, Michigan",248,60,0,10,25,17,43,30,26,21,10,15,15,20,16,14,19,20,70,30,24,19
1400000US26087341500,26087341500,"Census Tract 3415, Lapeer County, Michigan",261,72,3,5,45,30,11,15,52,31,21,19,34,40,11,13,7,9,11,9,66,47
1400000US26087342000,26087342000,"Census Tract 3420, Lapeer County, Michigan",75,44,0,10,21,23,0,10,0,10,0,10,0,10,10,16,0,10,10,17,34,29
