GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US26087330000,26087330000,"Census Tract 3300, Lapeer County, Michigan",157,44,7,7,2,4,24,22,25,24,28,19,3,4,9,7,10,15,15,9,34,14
1400000US26087330500,26087330500,"Census Tract 3305, Lapeer County, Michigan",131,33,0,10,31,20,28,19,14,15,4,5,14,9,3,5,12,8,17,11,8,6
1400000US26087331000,26087331000,"Census Tract 3310, Lapeer County, Michigan",112,50,0,10,4,6,13,14,36,40,0,10,4,7,1,3,3,4,20,20,31,23
1400000US26087331500,26087331500,"Census Tract 3315, Lapeer County, Michigan",106,42,10,14,8,11,21,24,5,5,20,20,1,3,0,10,5,6,15,13,21,19
1400000US26087332000,26087332000,"Census Tract 3320, Lapeer County, Michigan",226,93,0,15,25,30,0,15,63,56,29,33,0,15,0,15,0,15,73,47,36,43
1400000US26087332500,26087332500,"Census Tract 3325, Lapeer County, Michigan",248,58,36,31,13,15,42,38,23,25,21,14,3,5,21,19,31,17,40,28,18,17
1400000US26087333000,26087333000,"Census Tract 3330, Lapeer County, Michigan",50,32,0,10,0,10,0,10,0,10,10,16,0,10,0,10,12,19,12,13,16,17
1400000US26087333500,26087333500,"Census Tract 3335, Lapeer County, Michigan",139,110,0,15,9,15,71,98,0,15,20,35,0,15,0,15,24,29,15,26,0,15
1400000US26087334000,26087334000,"Census Tract 3340, Lapeer County, Michigan",269,71,0,10,15,21,41,29,20,19,27,24,11,18,61,46,7,12,41,47,46,37
1400000US26087334500,26087334500,"Census Tract 3345, Lapeer County, Michigan",30,29,0,10,9,12,0,10,16,26,0,10,0,10,0,10,0,10,5,8,0,10
1400000US26087336000,26087336000,"Census Tract 3360, Lapeer County, Michigan",255,137,84,95,35,55,18,30,0,15,13,21,0,15,20,32,0,15,15,25,70,58
1400000US26087336500,26087336500,"Census Tract 3365, Lapeer County, Michigan",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US26087337000,26087337000,"Census Tract 3370, Lapeer County, Michigan",996,136,10,16,48,36,74,63,130,54,112,59,134,67,122,97,51,35,295,105,20,23
1400000US26087337500,26087337500,"Census Tract 3375, Lapeer County, Michigan",698,140,104,82,46,55,86,60,0,10,85,56,70,60,44,34,92,60,143,66,28,26
1400000US26087338000,26087338000,"Census Tract 3380, Lapeer County, Michigan",152,61,0,15,0,15,0,15,26,28,7,11,7,12,0,15,34,32,65,45,13,19
1400000US26087338500,26087338500,"Census Tract 3385, Lapeer County, Michigan",266,90,22,34,7,11,36,29,0,10,80,63,8,12,22,35,17,20,66,52,8,13
1400000US26087339000,26087339000,"Census Tract 3390, Lapeer County, Michigan",95,38,6,9,0,10,29,24,5,8,5,7,0,10,0,10,14,20,24,26,12,12
1400000US26087339500,26087339500,"Census Tract 3395, Lapeer County, Michigan",613,123,13,21,20,25,45,44,64,42,55,36,122,58,31,37,39,39,142,79,82,56
1400000US26087340000,26087340000,"Census Tract 3400, Lapeer County, Michigan",41,38,0,10,0,10,14,22,0,10,0,10,0,10,0,10,0,10,14,22,13,21
1400000US26087340500,26087340500,"Census Tract 3405, Lapeer County, Michigan",201,61,4,7,3,6,5,8,39,29,32,31,7,11,18,27,57,38,36,30,0,10
1400000US26087341000,26087341000,"Census Tract 3410, Lapeer County, Michigan",211,69,4,6,29,31,57,42,10,17,5,7,2,4,23,27,13,21,59,34,9,7
1400000US26087341500,26087341500,"Census Tract 3415, Lapeer County, Michigan",256,82,0,10,32,27,9,12,29,25,61,55,34,35,1,3,5,11,67,51,18,28
1400000US26087342000,26087342000,"Census Tract 3420, Lapeer County, Michigan",125,55,0,10,9,14,0,10,0,10,0,10,17,25,0,10,17,26,32,29,50,37
1400000US26087342100,26087342100,"Census Tract 3421, Lapeer County, Michigan",155,79,0,10,0,10,35,38,0,10,51,54,0,10,6,10,0,10,8,9,55,42
1400000US26093710100,26093710100,"Census Tract 7101, Livingston County, Michigan",29,25,0,10,0,10,0,10,8,13,0,10,0,10,0,10,5,8,0,10,16,22
1400000US26093710300,26093710300,"Census Tract 7103, Livingston County, Michigan",258,93,0,10,0,10,72,58,10,14,49,56,24,28,9,16,0,10,85,58,9,14
1400000US26093710500,26093710500,"Census Tract 7105, Livingston County, Michigan",54,35,0,10,4,6,14,17,0,10,0,10,0,10,0,10,14,21,22,23,0,10
1400000US26093710700,26093710700,"Census Tract 7107, Livingston County, Michigan",30,25,0,10,0,10,14,16,0,10,10,15,0,10,0,10,0,10,0,10,6,11
1400000US26093711000,26093711000,"Census Tract 7110, Livingston County, Michigan",87,65,0,10,0,10,37,57,21,20,0,10,0,10,0,10,0,10,21,32,8,13
1400000US26093712101,26093712101,"Census Tract 7121.01, Livingston County, Michigan",153,72,0,10,0,10,65,62,7,12,15,22,0,10,0,10,37,56,12,17,17,24
1400000US26093712102,26093712102,"Census Tract 7121.02, Livingston County, Michigan",67,48,0,10,14,20,0,10,0,10,0,10,0,10,0,10,29,33,24,25,0,10
1400000US26093712601,26093712601,"Census Tract 7126.01, Livingston County, Michigan",63,51,0,10,16,25,0,10,0,10,7,13,0,10,25,38,15,22,0,10,0,10
1400000US26093712602,26093712602,"Census Tract 7126.02, Livingston County, Michigan",129,73,0,10,8,12,0,10,0,10,0,10,2,5,0,10,0,10,40,52,79,56
1400000US26093713100,26093713100,"Census Tract 7131, Livingston County, Michigan",77,46,0,10,10,16,7,11,0,10,0,10,12,20,20,30,0,10,7,11,21,25
1400000US26093713300,26093713300,"Census Tract 7133, Livingston County, Michigan",57,30,0,10,0,10,0,10,9,11,16,15,0,10,4,9,5,8,10,11,13,16
1400000US26093713500,26093713500,"Census Tract 7135, Livingston County, Michigan",154,77,10,17,47,54,12,18,36,32,13,15,36,43,0,10,0,10,0,10,0,10
1400000US26093713700,26093713700,"Census Tract 7137, Livingston County, Michigan",323,67,0,10,55,49,67,60,7,11,52,40,54,50,50,57,0,10,38,30,0,10
1400000US26093720100,26093720100,"Census Tract 7201, Livingston County, Michigan",144,68,19,30,0,10,0,10,21,25,15,17,14,21,0,10,18,21,4,7,53,42
1400000US26093721100,26093721100,"Census Tract 7211, Livingston County, Michigan",95,69,0,10,13,23,0,10,0,10,0,10,0,10,0,10,9,14,0,10,73,62
1400000US26093722100,26093722100,"Census Tract 7221, Livingston County, Michigan",121,70,0,10,0,10,10,16,19,21,0,10,23,25,0,10,0,10,69,67,0,10
1400000US26093722300,26093722300,"Census Tract 7223, Livingston County, Michigan",424,103,0,10,28,35,85,56,15,24,110,71,25,24,11,14,78,72,62,47,10,16
1400000US26093722500,26093722500,"Census Tract 7225, Livingston County, Michigan",85,50,0,10,0,10,24,36,9,14,10,16,0,10,13,19,0,10,12,15,17,18
1400000US26093724001,26093724001,"Census Tract 7240.01, Livingston County, Michigan",156,58,7,11,0,10,5,8,31,29,17,20,38,36,0,10,7,12,31,30,20,23
1400000US26093724002,26093724002,"Census Tract 7240.02, Livingston County, Michigan",87,45,0,10,0,10,5,8,0,10,0,10,36,35,0,10,46,45,0,10,0,10
1400000US26093724003,26093724003,"Census Tract 7240.03, Livingston County, Michigan",104,52,0,10,18,20,40,37,5,7,10,16,0,10,0,10,0,10,14,17,17,25
1400000US26093725000,26093725000,"Census Tract 7250, Livingston County, Michigan",1149,151,25,29,46,53,160,101,171,102,76,50,121,85,43,43,189,102,277,108,41,37
1400000US26093725100,26093725100,"Census Tract 7251, Livingston County, Michigan",743,113,17,20,36,31,132,68,127,71,24,30,95,67,36,31,48,39,219,77,9,13
1400000US26093730101,26093730101,"Census Tract 7301.01, Livingston County, Michigan",39,32,4,7,15,18,15,23,0,10,0,10,0,10,0,10,5,8,0,10,0,10
1400000US26093730102,26093730102,"Census Tract 7301.02, Livingston County, Michigan",107,82,0,10,0,10,53,51,0,10,8,12,0,10,8,14,0,10,38,56,0,10
1400000US26093730600,26093730600,"Census Tract 7306, Livingston County, Michigan",19,19,0,10,0,10,0,10,6,11,0,10,0,10,0,10,4,9,0,10,9,14
1400000US26093731100,26093731100,"Census Tract 7311, Livingston County, Michigan",97,57,0,10,11,17,17,19,0,10,9,15,0,10,0,10,23,33,12,18,25,26
1400000US26093732100,26093732100,"Census Tract 7321, Livingston County, Michigan",74,45,0,10,0,10,0,10,0,10,7,11,26,23,0,10,0,10,19,23,22,27
1400000US26093733100,26093733100,"Census Tract 7331, Livingston County, Michigan",75,40,44,43,0,10,0,10,0,10,18,31,0,10,3,7,0,10,6,12,4,7
1400000US26093733601,26093733601,"Census Tract 7336.01, Livingston County, Michigan",126,90,0,10,29,40,0,10,0,10,0,10,0,10,0,10,43,65,0,10,54,49
1400000US26093733602,26093733602,"Census Tract 7336.02, Livingston County, Michigan",371,80,0,10,24,36,72,55,30,25,29,43,43,37,0,10,35,27,109,46,29,34
1400000US26093740200,26093740200,"Census Tract 7402, Livingston County, Michigan",12,14,7,10,0,10,0,10,0,10,5,8,0,10,0,10,0,10,0,10,0,10
1400000US26093740300,26093740300,"Census Tract 7403, Livingston County, Michigan",16,15,0,10,6,9,0,10,6,10,0,10,0,10,0,10,0,10,0,10,4,7
1400000US26093740500,26093740500,"Census Tract 7405, Livingston County, Michigan",120,67,5,8,18,27,26,34,6,9,0,10,0,10,0,10,35,53,25,26,5,9
1400000US26093740600,26093740600,"Census Tract 7406, Livingston County, Michigan",36,28,0,10,0,10,3,6,7,12,0,10,0,10,0,10,10,14,0,10,16,23
1400000US26093740700,26093740700,"Census Tract 7407, Livingston County, Michigan",36,29,5,8,0,10,0,10,0,10,0,10,0,10,0,10,0,10,7,9,24,29
1400000US26093740800,26093740800,"Census Tract 7408, Livingston County, Michigan",75,56,0,10,0,10,4,8,0,10,3,5,0,10,29,42,0,10,21,21,18,20
1400000US26093740900,26093740900,"Census Tract 7409, Livingston County, Michigan",93,63,0,10,6,11,0,10,43,57,0,10,0,10,0,10,0,10,37,31,7,10
1400000US26093741100,26093741100,"Census Tract 7411, Livingston County, Michigan",838,128,22,23,72,51,53,41,83,47,111,77,53,37,26,28,39,38,338,101,41,51
1400000US26093741601,26093741601,"Census Tract 7416.01, Livingston County, Michigan",511,127,17,21,24,39,51,44,109,57,14,17,54,54,57,46,50,47,127,80,8,13
1400000US26093741602,26093741602,"Census Tract 7416.02, Livingston County, Michigan",128,64,0,10,0,10,71,58,11,17,12,20,16,24,8,16,0,10,0,10,10,15
1400000US26093742201,26093742201,"Census Tract 7422.01, Livingston County, Michigan",153,79,6,11,0,10,54,58,0,10,0,10,9,14,0,10,17,27,46,39,21,26
1400000US26093742202,26093742202,"Census Tract 7422.02, Livingston County, Michigan",24,24,0,10,0,10,14,21,0,10,0,10,0,10,0,10,5,8,0,10,5,9
1400000US26093742401,26093742401,"Census Tract 7424.01, Livingston County, Michigan",357,58,0,10,33,26,46,53,11,12,34,33,55,43,6,10,51,32,117,67,4,6
1400000US26093742402,26093742402,"Census Tract 7424.02, Livingston County, Michigan",594,118,43,40,78,51,140,92,28,25,52,51,84,69,56,50,56,37,57,38,0,10
1400000US26093742500,26093742500,"Census Tract 7425, Livingston County, Michigan",63,48,0,10,0,10,19,26,0,10,22,26,0,10,0,10,0,10,17,25,5,7
1400000US26093742700,26093742700,"Census Tract 7427, Livingston County, Michigan",54,38,0,10,0,10,4,7,7,11,0,10,0,10,0,10,32,33,0,10,11,17
1400000US26093742900,26093742900,"Census Tract 7429, Livingston County, Michigan",32,29,0,10,0,10,13,19,7,10,0,10,0,10,0,10,0,10,12,20,0,10
1400000US26093743300,26093743300,"Census Tract 7433, Livingston County, Michigan",63,39,0,10,0,10,11,14,7,10,0,10,11,16,0,10,7,10,27,26,0,10
1400000US26093743400,26093743400,"Census Tract 7434, Livingston County, Michigan",45,46,9,18,0,10,24,37,0,10,0,10,0,10,0,10,12,20,0,10,0,10
1400000US26093743500,26093743500,"Census Tract 7435, Livingston County, Michigan",69,39,0,10,9,14,15,22,4,7,0,10,10,12,0,10,11,16,10,16,10,11
